"crime_id","offense_date","agency_crimetype_id","city","state","coord1","coord2","masked_address","location","category",":@computed_region_me95_vbw4",":@computed_region_xf2b_u4zq",":@computed_region_gxae_hf64",":@computed_region_stch_rtry",":@computed_region_dgrd_cuuf",":@computed_region_m99d_em2n",":@computed_region_nyzj_ikpv",":@computed_region_g8my_uw59",":@computed_region_fe8q_buag",":@computed_region_y9za_kydd",":@computed_region_khsv_6puy",":@computed_region_pukb_5jqa",":@computed_region_fuzm_ngj2",":@computed_region_scpn_qt9a"
"2003007885ME [08:423]","2020-03-18T15:30:00.000","Other Theft/Non-Specific","Memphis","TN","35.086","-89.946","3500 Sharpe Ave","POINT (-89.946 35.086)","Theft","10","5","5","1",,,,"19","1","5",,,"4","1"
"1404014960ME [35:510]","2014-04-25T13:10:00.000","Shoplifting/Misdemeanor","Memphis","TN",,,"600 South Main St",,"Theft",,,,,,,,,,,,,,
"1410012651ME [08:063]","2014-10-24T03:40:00.000","Simple Assault/DV","Memphis","TN","35.199","-89.904","2700 Garden Grove","POINT (-89.904 35.199)","Assault","24","2","1","2","25","10",,"52","2","3",,,"1","2"
"1512014081ME [22:867]","2015-12-30T04:30:00.000","Simple Assault/DV","Memphis","TN","35.083","-89.987","2300 Candlewyck","POINT (-89.987 35.083)","Assault","13","14","5","1","35","16",,"16","1","1",,,"6","1"
"2308006703ME [38:290]","2023-08-11T10:30:00.000","Theft from Motor Vehicle","Memphis","TN","35.135","-89.991","2200 Union Ave","POINT (-89.991 35.135)","Theft from Vehicle","4","8","4","2","19",,,"34","2","4",,,"4","2"
"1501010300ME [52:413]","2015-01-20T23:00:00.000","Vandalism/Misdemeanor","Memphis","TN","35.027","-89.864","6000 Valleydale","POINT (-89.864 35.027)","Property Crime","31","10","3","1","8","2","1","1","1","8",,,"3","1"
"2004003475ME [07:473]","2020-04-10T17:00:00.000","Carjacking","Memphis","TN","35.108","-89.970","2800 Park Ave","POINT (-89.97 35.108)","Robbery","13","5","5","1","40","13",,"20","1","1",,,"4","1"
"1504014192ME [38:750]","2015-04-24T10:25:00.000","Vandalism/Felony","Memphis","TN","35.098","-90.039","800 Tampa","POINT (-90.039 35.098)","Property Crime","6","14","6","1","9",,,"23","1","1",,,"6","1"
"1506014331ME [10:687]","2015-06-25T16:23:00.000","Simple Assault/DV","Memphis","TN","35.016","-90.044","4900 Shayne Ln","POINT (-90.044 35.016)","Assault","9","13","6","1","43","21",,"3","1","7",,,"6","1"
"2306005422ME [39:027]","2023-06-17T09:00:00.000","Theft from Motor Vehicle","Memphis","TN","35.023","-89.834","7500 Winchester Rd","POINT (-89.834 35.023)","Theft from Vehicle","31","10","3","1","8","2","1","1","1","8",,,"3","2"
"2110013245ME [36:460]","2021-10-29T10:30:00.000","Simple Assault","Memphis","TN","35.052","-89.842","6700 Kirby Center Cv","POINT (-89.842 35.052)","Assault","14","10","2","2","8","2","1","10","1","8",,,"2","2"
"2005004334ME [11:507]","2020-05-12T11:30:00.000","Simple Assault/DV","Memphis","TN","35.035","-89.890","3400 Eagle Lake Dr","POINT (-89.89 35.035)","Assault","17","11","3","1","8","2",,"5","1","8",,,"3","1"
"1507005499ME [42:250]","2015-07-10T12:56:00.000","Theft from Building","Memphis","TN","35.107","-89.987","2300 Lamar Ave","POINT (-89.987 35.107)","Theft","13","5","5","1","31","13",,"34","2","4",,,"4","1"
"1512012763ME [30:763]","2015-12-10T10:00:00.000","Identity Theft","Memphis","TN","35.139","-89.793","600 Glen Arbor Cir","POINT (-89.793 35.139)","Theft","1","3","2","2",,,,"35","2","2",,,"2","2"
"1503009782ME [05:917]","2015-03-18T17:00:00.000","Vandalism/Misdemeanor","Memphis","TN","35.199","-89.727","2800 Breezy Ridge Trail","POINT (-89.727 35.199)","Property Crime","34","3","1","2",,,,"48","2","2",,,"1","2"
"1510011074ME [06:597]","2015-10-21T18:45:00.000","Vandalism/Misdemeanor","Memphis","TN","35.053","-89.809","7700 Polo Grounds Blvd","POINT (-89.809 35.053)","Property Crime","18","4","2","2",,,,"11","1","8",,,"2","2"
"1304013340ME [12:503]","2013-04-21T19:00:00.000","Aggravated Assault/DV","Memphis","TN",,,"4100 Queensbury Cir",,"Assault",,,,,,,,,,,,,,
"1604012754ME [43:917]","2016-04-25T00:25:00.000","Arson","Memphis","TN","35.166","-90.010","1100 N Watkins","POINT (-90.01 35.166)","Arson","7","7","7","1","16",,"3","45","2","4",,,"7","1"
"1408000766ME [23:490]","2014-08-01T10:00:00.000","Robbery/Individual","Memphis","TN",,,"1800 Lamar",,"Robbery",,,,,,,,,,,,,,
"2004004671ME [08:657]","2020-04-14T11:00:00.000","Simple Assault/DV","Memphis","TN","35.025","-90.046","600 Whitestone Dr","POINT (-90.046 35.025)","Assault","9","13","6","1","43","21",,"3","1","7",,,"6","1"
"1305007603ME [40:747]","2013-05-13T15:46:00.000","Violation of Protection Order","Memphis","TN",,,"Chocese Cv",,"Family Offense",,,,,,,,,,,,,,
"2205002057ME [05:130]","2022-05-04T16:00:00.000","Other Theft/Non-Specific","Memphis","TN","35.221","-89.926","3500 Ramill Rd","POINT (-89.926 35.221)","Theft","24","2","1","2","25","10",,"54","2","3",,,"1","2"
"1509011744ME [08:447]","2015-09-22T04:30:00.000","Vandalism/Misdemeanor","Memphis","TN","35.071","-89.880","2900 Meadow Lake Dr","POINT (-89.88 35.071)","Property Crime","14","11","3","1","8","2","1","17","1","5",,,"4","1"
"1411012761ME [08:527]","2014-11-25T15:15:00.000","Simple Assault","Memphis","TN","35.042","-89.856","4000 Ridgeway","POINT (-89.856 35.042)","Assault","14","10","3","1","8","2","1","4","1","8",,,"3","1"
"1412011204ME [23:253]","2014-12-18T08:00:00.000","Burglary/Residential","Memphis","TN","35.032","-90.113","1500 Reata Pass","POINT (-90.113 35.032)","Breaking & Entering","9","13","6","1",,,,"2","1","7",,,"6","1"
"1501015816ME [24:373]","2015-01-31T20:00:00.000","Kidnapping/Abduction","Memphis","TN","35.101","-89.960","Poppen//Barron","POINT (-89.96 35.101)","Kidnapping","10","5","5","1",,,,"20","1","1",,,"4","1"
"1509007321ME [38:043]","2015-09-14T10:05:00.000","Intimidation/DV","Memphis","TN","35.160","-89.949","3400 Henry Ave","POINT (-89.949 35.16)","Assault","20","6","4","2","29","12","7","38","2","9",,,"5","2"
"2205006929ME [06:547]","2022-05-15T17:11:00.000","Aggravated Assault/DV","Memphis","TN","35.096","-89.976","2700 Lowell Ave","POINT (-89.976 35.096)","Assault","13","5","5","1","9",,,"21","1","1",,,"4","1"
"1310010614ME [04:337]","2013-10-09T17:00:00.000","Embezzlement","Memphis","TN",,,"1000 Germantown Pkwy",,"Theft",,,,,,,,,,,,,,
"1404017652ME [04:370]","2014-04-30T00:01:00.000","Simple Assault/DV","Memphis","TN",,,"3000 Gulf Ave",,"Assault",,,,,,,,,,,,,,
"1607001101ME [06:597]","2016-07-03T16:45:00.000","Aggravated Assault/DV","Memphis","TN","35.217","-89.926","3400 Raleigh-Millington St","POINT (-89.926 35.217)","Assault","24","2","1","2","25","10",,"50","2","3",,,"1","2"
"1501009311ME [37:533]","2015-01-17T09:00:00.000","Theft of Vehicle Parts/Accessories","Memphis","TN","35.039","-89.828","4100 Autumn Spring Cv","POINT (-89.828 35.039)","Theft","21","10","2","2","8","2",,"4","1","8",,,"2","2"
"1805002300ME [25:953]","2018-05-04T14:45:00.000","Robbery/Individual","Memphis","TN","35.132","-90.030","1000 E H Crump Ave","POINT (-90.03 35.132)","Robbery","4","8","6","1",,,,"28","2","6",,,"6","1"
"1210010869ME [39:387]","2012-10-18T16:00:00.000","Other Theft/Non-Specific","Memphis","TN","35.107","-90.074","1600 Estill","POINT (-90.074 35.107)","Theft","9","14","6","1","9","18",,"24","1","1",,,"6","1"
"1210003538ME [09:143]","2012-10-06T17:00:00.000","Simple Assault/DV","Memphis","TN","35.019","-90.056","300 Woodhue","POINT (-90.056 35.019)","Assault","9","13","6","1","43","21",,"3","1","7",,,"6","1"
"1109014945ME [37:797]","2011-09-25T09:30:00.000","Simple Assault","Memphis","TN","35.240","-89.934","3900 Voltaire","POINT (-89.934 35.24)","Assault","24","2","1","2","25","10",,"54","2","3",,,"7","2"
"2308005684ME [41:397]","2023-08-10T15:33:00.000","Drug Equipment Violation","Memphis","TN","35.054","-90.019","1400 Winchester Rd","POINT (-90.019 35.054)","Drugs","15","12","3","1","43","21",,"8","1","7",,,"3","1"
"1402004066ME [09:983]","2014-02-08T19:25:00.000","Other Theft/Non-Specific","Memphis","TN",,,"Ridgeway//Waterstone Oak Way",,"Theft",,,,,,,,,,,,,,
"1701015859ME [30:710]","2017-01-31T12:00:00.000","Theft from Building","Memphis","TN","35.011","-89.904","4800 Imagination Dr","POINT (-89.904 35.011)","Theft","17","11","3","1","8","2",,"5","1","8",,,"3","1"
"1506005357ME [32:397]","2015-06-09T20:10:00.000","Drugs/Narcotics Violation/Misdemeanor","Memphis","TN","35.063","-90.018","1400 Springbrook","POINT (-90.018 35.063)","Drugs","15","12","5","1","9",,,"13","1","7",,,"3","1"
"1309004951ME [07:507]","2013-09-11T18:00:00.000","MVT/Passenger Vehicle","Memphis","TN",,,"1600 N Bellevue",,"Theft of Vehicle",,,,,,,,,,,,,,
"2308002798ME [20:663]","2023-08-05T15:50:00.000","Shoplifting/Misdemeanor","Memphis","TN","35.141","-89.798","600 Germantown Pkwy","POINT (-89.798 35.141)","Theft","1","3","2","2",,,,"35","2","2",,,"2","2"
"1503003505ME [01:277]","2015-03-09T14:45:00.000","Shoplifting/Misdemeanor","Memphis","TN","35.048","-89.811","7600 Winchester","POINT (-89.811 35.048)","Theft","21","4","2","2","8","2",,"4","1","8",,,"2","2"
"1505010058ME [46:307]","2015-05-18T13:00:00.000","Vandalism/Misdemeanor","Memphis","TN","35.136","-89.987","2300 Madison Ave","POINT (-89.987 35.136)","Property Crime","4","8","4","2","19",,,"34","2","4",,,"5","2"
"1305015545ME [03:683]","2013-05-25T22:00:00.000","Simple Assault/DV","Memphis","TN",,,"2500 Syon",,"Assault",,,,,,,,,,,,,,
"2301008130ME [08:947]","2023-01-15T21:00:00.000","MVT/Passenger Vehicle","Memphis","TN","35.162","-89.910","4600 Macon Rd","POINT (-89.91 35.162)","Theft of Vehicle","20","6","1","2",,,,"40","2","9",,,"5","2"
"1507002155ME [03:560]","2015-07-03T09:10:00.000","Vandalism/Misdemeanor","Memphis","TN","35.227","-89.919","3800 Socorro","POINT (-89.919 35.227)","Property Crime","24","2","1","2","25","10",,"54","2","3",,,"1","2"
"1504003380ME [05:483]","2015-04-06T13:30:00.000","Burglary/Non-residential","Memphis","TN","35.199","-89.984","4300 Mt Terrace","POINT (-89.984 35.199)","Breaking & Entering","23","1","7","1","12","4",,"49","2","3",,,"7","1"
"1608001790ME [16:107]","2016-08-03T17:30:00.000","Theft from Motor Vehicle","Memphis","TN","35.085","-89.853","6300 Quince","POINT (-89.853 35.085)","Theft from Vehicle","18","4","2","2",,,,"17","1","5",,,"2","2"
"1801007990ME [10:860]","2018-01-18T19:00:00.000","Vandalism/Misdemeanor","Memphis","TN","35.140","-90.053","200 Peabody Place","POINT (-90.053 35.14)","Property Crime","3","8","6","1","5",,,"31","2","6",,,"7","1"
"1406019019ME [21:570]","2014-06-28T16:00:00.000","Aggravated Assault/DV","Memphis","TN",,,"5600 Emerald Hills",,"Assault",,,,,,,,,,,,,,
"1405016230ME [18:670]","2014-05-24T22:00:00.000","Theft from Semi-trailer","Memphis","TN",,,"5100 Lamar",,"Theft from Vehicle",,,,,,,,,,,,,,
"2111011536ME [29:940]","2021-11-28T00:00:00.000","Aggravated Assault","Memphis","TN","35.051","-89.871","3600 Pine Tree Dr","POINT (-89.871 35.051)","Assault","14","11","5","1","8","2","1","9","1","5",,,"4","1"
"1502005673ME [41:137]","2015-02-11T13:20:00.000","Drugs/Narcotics Violation/Misdemeanor","Memphis","TN",,,"500 UNIVERSITY",,"Drugs",,,,,,,,,,,,,,
"1407007678ME [12:117]","2014-07-14T14:45:00.000","Simple Assault/DV","Memphis","TN",,,"3500 Dungreen",,"Assault",,,,,,,,,,,,,,
"2302005267ME [16:883]","2023-02-11T17:00:00.000","Intimidation/DV","Memphis","TN","35.036","-90.090","800 Cavalier Dr","POINT (-90.09 35.036)","Assault","9","13","6","1",,,,"15","1","7",,,"6","1"
"1207003827ME [12:350]","2012-07-07T15:40:00.000","Aggravated Assault/DV","Memphis","TN","35.046","-89.963","3800 Brompton","POINT (-89.963 35.046)","Assault","17","11","3","1",,,,"6","1","8",,,"3","1"
"1403005930ME [19:893]","2014-03-12T11:00:00.000","Simple Assault/DV","Memphis","TN",,,"1500 Gabay",,"Assault",,,,,,,,,,,,,,
"1506013743ME [06:290]","2015-06-24T18:00:00.000","Burglary/Residential","Memphis","TN","35.036","-89.825","7200 Old North Dr","POINT (-89.825 35.036)","Breaking & Entering","21","10","2","2","8","2",,"4","1","8",,,"2","2"
"1601005515ME [27:623]","2016-01-12T11:05:00.000","Vandalism/Felony","Memphis","TN","35.214","-89.916","3300 Austin Peay Hwy","POINT (-89.916 35.214)","Property Crime","24","2","1","2","25","10",,"52","2","3",,,"1","2"
"1408008128ME [50:740]","2014-08-14T22:05:00.000","Shoplifting/Misdemeanor","Memphis","TN","35.061","-90.018","1600 E Brooks Road","POINT (-90.018 35.061)","Theft","15","12","3","1","43","21",,"13","1","7",,,"3","1"
"1610014907ME [34:807]","2016-10-27T05:30:00.000","Theft from Building","Memphis","TN","35.047","-90.010","1700 Old Hickory","POINT (-90.01 35.047)","Theft","15","12","3","1","43","21",,"8","1","7",,,"3","1"
"1408006027ME [44:560]","2014-08-09T21:10:00.000","Shoplifting/Misdemeanor","Memphis","TN","35.107","-89.986","2300 Lamar Ave","POINT (-89.986 35.107)","Theft","13","5","5","1","31","13",,"34","2","4",,,"4","1"
"1403012460ME [05:120]","2014-03-23T09:30:00.000","Theft from Building","Memphis","TN",,,"2500 Chelsea Ave",,"Theft",,,,,,,,,,,,,,
"1504000590ME [05:140]","2015-04-01T18:45:00.000","Theft from Motor Vehicle","Memphis","TN","35.139","-90.048","400 Beale","POINT (-90.048 35.139)","Theft from Vehicle","22","8","6","1","37","20",,"31","2","6",,,"7","1"
"2005000226ME [09:270]","2020-05-01T15:20:00.000","Intimidation","Memphis","TN","35.109","-89.931","900 Shotwell St","POINT (-89.931 35.109)","Assault","10","9","4","2","21",,"4","29","2","9",,,"5","2"
"1412000509ME [05:317]","2014-12-01T22:10:00.000","Vandalism/Misdemeanor","Memphis","TN","35.161","-89.844","1300 Mill Creek Cv","POINT (-89.844 35.161)","Property Crime","28","3","2","2",,,,"42","2","2",,,"1","2"
"1409003157ME [28:717]","2014-09-05T20:10:00.000","Drugs/Narcotics Violation/Felony","Memphis","TN","35.098","-89.987","Castalia//Boyle","POINT (-89.987 35.098)","Drugs","13","5","5","1","9",,,"21","1","1",,,"4","1"
"1502013498ME [21:717]","2015-02-27T21:00:00.000","Theft from Building","Memphis","TN","35.163","-90.034","800 Bethel","POINT (-90.034 35.163)","Theft","7","7","7","1","7",,,"44","2","6",,,"7","1"
"2110013994ME [10:103]","2021-10-31T00:00:00.000","Shoplifting/Misdemeanor","Memphis","TN","35.100","-89.840","1800 Kirby Pkwy","POINT (-89.84 35.1)","Theft","19","4","2","2",,,,"32","2","2",,,"2","2"
"2205003226ME [40:600]","2022-05-07T20:50:00.000","Weapon Law Violations/Felony","Memphis","TN","35.148","-89.974","2600 Broad Ave","POINT (-89.974 35.148)","Weapons Offense","11","9","4","2","18","7",,"38","2","9",,,"5","2"
"2112004524ME [10:020]","2021-12-11T09:53:00.000","Aggravated Assault","Memphis","TN","35.060","-89.926","3300 Forest Glen St","POINT (-89.926 35.06)","Assault","17","11","3","2","8","2",,"14","1","5",,,"3","1"
"1403004630ME [14:940]","2014-03-10T06:45:00.000","Burglary/Residential","Memphis","TN",,,"1200 Homer",,"Breaking & Entering",,,,,,,,,,,,,,
"2307014512ME [11:603]","2023-07-20T13:00:00.000","MVT/Passenger Vehicle","Memphis","TN","35.148","-90.053","1200 Rayner St","POINT (-90.053 35.148)","Theft of Vehicle","3","8","6","1","2",,,"37","2","6",,,"7","1"
"2308008328ME [49:690]","2023-08-10T15:00:00.000","MVT/Passenger Vehicle","Memphis","TN","35.083","-90.066","2400 Kentucky St","POINT (-90.066 35.083)","Theft of Vehicle","9","14","6","1","9",,,"24","1","1",,,"6","1"
"2308008575ME [15:197]","2023-08-01T08:00:00.000","Welfare Fraud","Memphis","TN","35.164","-90.044","800 Second St","POINT (-90.044 35.164)","Property Crime","7","7","7","1","4",,,"46","2","6",,,"7","1"
"1601008027ME [25:017]","2016-01-15T17:30:00.000","Burglary/Residential","Memphis","TN","35.156","-89.909","4600 Durbin Ave","POINT (-89.909 35.156)","Breaking & Entering","20","6","4","2",,,,"40","2","9",,,"5","2"
"2308006532ME [09:830]","2023-08-11T22:22:00.000","Shoplifting/Felony","Memphis","TN","35.106","-89.895","5100 Park Ave","POINT (-89.895 35.106)","Theft","16","4","4","2",,,,"18","1","5",,,"2","2"
"1608015618ME [05:777]","2016-08-30T03:30:00.000","Simple Assault/DV","Memphis","TN","35.137","-90.019","1300 Union","POINT (-90.019 35.137)","Assault","4","8","6","1","19",,,"36","2","4",,,"6","1"
"1505005800ME [03:003]","2015-05-09T01:00:00.000","Vandalism/Misdemeanor","Memphis","TN","35.149","-90.009","400 Stonewall","POINT (-90.009 35.149)","Property Crime","11","8","4","2","19",,,"36","2","4",,"1","5","2"
"2307008143ME [13:403]","2023-07-15T12:50:00.000","Shoplifting/Misdemeanor","Memphis","TN","35.061","-90.014","1600 Brooks Rd","POINT (-90.014 35.061)","Theft","15","12","3","1","43","21",,"13","1","7",,,"3","1"
"1504015440ME [53:783]","2015-04-24T17:00:00.000","Vandalism/Misdemeanor","Memphis","TN","35.001","-89.882","5500 Old Hwy 78","POINT (-89.882 35.001)","Property Crime","17","11","3","1","8","2",,"5","1","8",,,"3","1"
"1812007515ME [25:053]","2018-12-16T14:00:00.000","Intimidation","Memphis","TN","35.024","-89.847","4600 N Summer Creek","POINT (-89.847 35.024)","Assault","31","10","3","1","8","2","1","1","1","8",,,"3","2"
"1211012863ME [55:407]","2012-11-22T20:00:00.000","Burglary/Residential","Memphis","TN","35.057","-89.889","3400 Cristil","POINT (-89.889 35.057)","Breaking & Entering","17","11","5","2","8","2",,"9","1","5",,,"4","1"
"1412012359ME [16:797]","2014-12-27T01:06:00.000","Simple Assault","Memphis","TN","35.062","-89.920","4400 Sheffield","POINT (-89.92 35.062)","Assault","17","11","5","2","8","2",,"14","1","5",,,"4","2"
"1507015275ME [34:217]","2015-07-28T15:00:00.000","Vandalism/Misdemeanor","Memphis","TN","35.114","-90.038","800 Regent Pll","POINT (-90.038 35.114)","Property Crime","6","14","6","1","9","6",,"27","2","4",,,"4","1"
"1205016427ME [39:837]","2012-05-26T01:00:00.000","Vandalism/Misdemeanor","Memphis","TN","35.244","-89.977","4400 Davey Cv","POINT (-89.977 35.244)","Property Crime","23","1","7","1","12","4",,"53","2","3",,,"7","1"
"1706003036ME [25:820]","2017-06-06T15:30:00.000","Drugs/Narcotics Violation/Felony","Memphis","TN","35.035","-89.831","Riverdale//Raines","POINT (-89.831 35.035)","Drugs","21","10","2","2","8","2",,"4","1","8",,,"2","2"
"1204008834ME [25:033]","2012-04-14T09:02:00.000","Other Theft/Non-Specific","Memphis","TN","35.219","-89.989","3500 Edgar","POINT (-89.989 35.219)","Theft","23","1","7","1","12","4",,"53","2","3",,,"7","1"
"2005010548ME [07:740]","2020-05-27T10:00:00.000","Intimidation","Memphis","TN","35.145","-89.896","500 Clark Alley","POINT (-89.896 35.145)","Assault","16","4","4","2",,,,"39","2","2",,,"2","2"
"1506007324ME [30:660]","2015-06-13T02:48:00.000","Drugs/Narcotics Violation/Misdemeanor","Memphis","TN","35.140","-90.053","Second//Beale","POINT (-90.053 35.14)","Drugs","3","8","6","1","5",,,"31","2","6",,,"7","1"
"2307013725ME [22:560]","2023-05-25T00:00:00.000","False Pretenses/Swindle/Confidence Game","Memphis","TN","35.107","-89.880","900 Reddoch St","POINT (-89.88 35.107)","Disorder","19","4","4","2",,,,"39","2","2",,,"5","2"
"1310004460ME [11:740]","2013-10-05T21:00:00.000","Aggravated Assault","Memphis","TN",,,"1800 Piping Rock",,"Assault",,,,,,,,,,,,,,
"1211006136ME [49:230]","2012-11-10T20:00:00.000","Vandalism/Felony","Memphis","TN","35.203","-89.888","2900 Ravenwood","POINT (-89.888 35.203)","Property Crime","28","2","1","2",,,,"52","2","3",,,"1","2"
"1511014785ME [08:053]","2015-11-30T22:15:00.000","Vandalism/Misdemeanor","Memphis","TN","35.094","-90.068","2000 Kansas St","POINT (-90.068 35.094)","Property Crime","9","14","6","1","9","18",,"24","1","1",,,"6","1"
"2308000113ME [40:447]","2023-08-01T04:20:00.000","Theft from Motor Vehicle","Memphis","TN","35.024","-89.940","4600 Distriplex Dr","POINT (-89.94 35.024)","Theft from Vehicle","17","11","3","1",,,,"6","1","8",,,"3","1"
"1811003425ME [22:640]","2018-11-07T15:39:00.000","Vandalism/Misdemeanor","Memphis","TN","35.103","-89.961","1100 Semmes Ave","POINT (-89.961 35.103)","Property Crime","10","5","5","1",,,,"20","1","1",,,"4","1"
"1402006263ME [30:550]","2014-02-13T08:30:00.000","Simple Assault/DV","Memphis","TN",,,"1000 Springdale St",,"Assault",,,,,,,,,,,,,,
"1510015602ME [07:307]","2015-10-31T02:00:00.000","Robbery/Individual","Memphis","TN","35.097","-89.970","1800 Pendleton","POINT (-89.97 35.097)","Robbery","13","5","5","1",,,,"20","1","1",,,"4","1"
"2004004126ME [09:463]","2020-04-12T21:00:00.000","Simple Assault/DV","Memphis","TN","35.164","-89.989","2100 South Cabana Circle","POINT (-89.989 35.164)","Assault","7","7","7","1","16","1","3","43","2","4",,,"7","1"
"1411003766ME [32:910]","2014-11-08T09:30:00.000","Shoplifting/Misdemeanor","Memphis","TN","35.243","-89.946","3600 Ridgemont","POINT (-89.946 35.243)","Theft","24","2","1","2","25","10",,"54","2","3",,,"1","2"
"1306014218ME [32:890]","2013-06-23T19:20:00.000","Simple Assault/DV","Memphis","TN",,,"3400 Harmony Woods",,"Assault",,,,,,,,,,,,,,
